"nct_id"
NCT04276051
NCT01291511
NCT03514134
NCT03345550
NCT03086486
NCT04582409
NCT03908437
NCT03274895
NCT02827877
NCT03620747
NCT05242354
NCT04823949
NCT04517877
NCT04499482
NCT04489303
NCT04408794
NCT04388176
NCT04305405
NCT04192370
NCT03543410
NCT03294590
NCT02908074
NCT02907359
NCT02714205
NCT02611206
NCT02477124
NCT00583752
NCT03722485
NCT02966873
NCT05258721
NCT05201807
NCT04978337
NCT04242875
NCT04828707
NCT02919670
NCT04629534
NCT04573777
NCT02805725
NCT04084483
NCT02278250
NCT03695185
NCT03596164
NCT03240874
NCT02990468
NCT02681055
NCT02336503
NCT02255409
NCT02213757
NCT02859064
NCT00465517
NCT01567722
NCT02121652
NCT04469465
NCT02772965
NCT04043806
NCT04490018
NCT05050578
NCT04490278
NCT02152982
NCT01012817
NCT05593211
NCT01417286
NCT04697056
NCT03187834
NCT03713944
NCT01572662
NCT02325154
NCT00493870
NCT05245526
NCT04733157
NCT04591171
NCT04396834
NCT03951753
NCT03941964
NCT03932240
NCT03931746
NCT03837509
NCT03822117
NCT03497897
NCT03428217
NCT02856594
NCT04232215
NCT02774954
NCT02399813
NCT02291055
NCT04159805
NCT02666105
NCT03686423
NCT05736861
NCT05348681
NCT04396106
NCT04662060
NCT04423757
NCT04379713
NCT04085328
NCT04070144
NCT03427047
NCT03074474
NCT03043313
NCT02903381
NCT02462837
NCT02346201
NCT01956942
NCT01866930
NCT00481091
NCT04767061
NCT04638660
NCT04699032
NCT03299166
NCT00742157
NCT04184622
NCT03861091
NCT03854916
NCT03772717
NCT03770403
NCT03499795
NCT03456804
NCT03326063
NCT03267810
NCT03128359
NCT02309645
NCT01725152
NCT04850313
NCT04365452
NCT05653362
NCT03272633
NCT02637713
NCT04813354
NCT04418076
NCT03602612
NCT03459729
NCT02847598
NCT02620865
NCT01665677
NCT01513343
NCT01499953
NCT01461226
NCT01348919
NCT00966381
NCT03901456
NCT02578641
NCT03811847
NCT03286504
NCT04995666
NCT04887922
NCT04877730
NCT04771403
NCT04698525
NCT04510675
NCT04452292
NCT04228783
NCT03702621
NCT03577990
NCT03565497
NCT03362931
NCT03360019
NCT03245008
NCT03158051
NCT03115567
NCT04543955
NCT02600507
NCT02385266
NCT02379988
NCT02251431
NCT02006069
NCT01985867
NCT01367002
NCT00858273
NCT04373369
NCT05065619
NCT05074433
NCT04940390
NCT04922021
NCT04901507
NCT04947514
NCT04543786
NCT04519658
NCT04583280
NCT04489940
NCT04405765
NCT04392375
NCT03844789
NCT03395223
NCT03289650
NCT02864940
NCT04201197
NCT02624518
NCT01794520
NCT01774019
NCT01370811
NCT04016805
NCT03982199
NCT03828448
NCT03713593
NCT03539900
NCT03338920
NCT03331289
NCT04822467
NCT02999269
NCT04830969
NCT02672332
NCT02667444
NCT02634710
NCT02449239
NCT00220337
NCT03990363
NCT02997657
NCT02653092
NCT02210559
NCT02849548
NCT02763072
NCT02266134
NCT00442104
NCT00441896
NCT04537793
NCT03689712
NCT02460900
NCT04179305
NCT04016272
NCT03287414
NCT04792645
NCT03929913
NCT03776461
NCT04801420
NCT04294472
NCT04233918
NCT04060251
NCT04048876
NCT03896230
NCT03852628
NCT03602976
NCT03421496
NCT02914639
NCT02865018
NCT02704208
NCT02553460
NCT02960516
NCT00134030
NCT05838456
NCT05346055
NCT03635112
NCT05216952
NCT05211739
NCT05194839
NCT05085405
NCT04932941
NCT04881058
NCT04865029
NCT04805892
NCT04804579
NCT04796779
NCT03588728
NCT04662086
NCT04656418
NCT04622306
NCT04575597
NCT04562792
NCT04514510
NCT04485546
NCT04337203
NCT04327024
NCT04322149
NCT04315272
NCT04294459
NCT04226742
NCT04181632
NCT04179396
NCT04146012
NCT04085458
NCT04033159
NCT03969888
NCT03952559
NCT03945175
NCT03942406
NCT03927612
NCT03915587
NCT03901482
NCT03882723
NCT03838978
NCT03734666
NCT03690921
NCT03635489
NCT03617705
NCT03574038
NCT03550794
NCT03506880
NCT03495713
NCT03456102
NCT03427125
NCT03248167
NCT03198728
NCT03123250
NCT03598114
NCT02972593
NCT02947087
NCT02841995
NCT02771977
NCT02643966
NCT02577549
NCT02554383
NCT02522871
NCT02088632
NCT02028455
NCT02019641
NCT01863901
NCT01863043
NCT01586065
NCT01124695
NCT00834093
NCT03439033
NCT02983045
NCT03596762
NCT02379819
NCT03098082
NCT03735316
NCT00534469
NCT04797650
NCT04705597
NCT04534114
NCT04515641
NCT04474366
NCT04422431
NCT04406649
NCT04115488
NCT03968419
NCT03904550
NCT03784846
NCT03756350
NCT03684512
NCT03653741
NCT03648996
NCT03471624
NCT03459807
NCT03423979
NCT03239210
NCT03074734
NCT02788045
NCT02775695
NCT02466685
NCT02049359
NCT01946516
NCT01466686
NCT01250496
NCT02649855
NCT00831623
NCT03824392
NCT03946670
NCT04914000
NCT04902950
NCT04530825
NCT04154930
NCT04124471
NCT03974100
NCT03765788
NCT03971474
NCT03625687
NCT03469284
NCT02654236
NCT02194829
NCT03626545
NCT03512197
NCT03259074
NCT02396134
NCT01971008
NCT04842747
NCT04810481
NCT04762719
NCT04657770
NCT02250300
NCT04496453
NCT04440163
NCT04312997
NCT04304508
NCT04206332
NCT03888287
NCT03880058
NCT03790111
NCT03745820
NCT03699631
NCT03686150
NCT03604172
NCT05438277
NCT03496207
NCT03290391
NCT03204188
NCT03060629
NCT02999789
NCT02944617
NCT02648477
NCT02487394
NCT05419908
NCT04377659
NCT05091060
NCT04895605
NCT05034614
NCT03603314
NCT04302350
NCT03521102
NCT02019875
NCT03805412
NCT01531582
NCT04791319
NCT05127018
NCT04704375
NCT04642079
NCT04971031
NCT04419493
NCT04229095
NCT03539887
NCT03472495
NCT04006288
NCT03818581
NCT03603964
NCT03495921
NCT03736447
NCT03191864
NCT02898207
NCT02713126
NCT02327078
NCT02187224
NCT05137002
NCT02591862
NCT05059600
NCT04992273
NCT04716413
NCT04608448
NCT04530344
NCT04230941
NCT04181307
NCT04058886
NCT04020887
NCT04912245
NCT03451422
NCT03422536
NCT02979353
NCT02633397
NCT02592707
NCT04684641
NCT00859781
NCT00792740
NCT00729300
NCT03984513
NCT04811339
NCT04652453
NCT04159025
NCT03151967
NCT03763331
NCT01545557
NCT00001259
NCT05003167
NCT04988035
NCT04864249
NCT04847674
NCT04649060
NCT04640272
NCT04511650
NCT04463693
NCT04392011
NCT04285580
NCT04259905
NCT04200248
NCT04137887
NCT03935932
NCT03557684
NCT03557008
NCT03040999
NCT02355002
NCT02246920
NCT01619488
NCT03939819
NCT03386253
NCT02517099
NCT03112720
NCT03116997
NCT02955225
NCT02927067
NCT01751685
NCT05082142
NCT03192462
NCT04629066
NCT04566692
NCT03490734
NCT03145480
NCT04581330
NCT04071795
NCT04503564
NCT03037476
NCT04319718
NCT04372602
NCT04089865
NCT04059484
NCT03884478
NCT03414372
NCT03033576
NCT02664558
NCT03113968
NCT02985957
NCT04767698
NCT04585022
NCT00542451
NCT04295720
NCT03821844
NCT01796106
NCT03468998
NCT04063124
NCT04054544
NCT03759392
NCT03374072
NCT03610646
NCT02737566
NCT03014570
NCT02598960
NCT04882540
NCT04656301
NCT04545385
NCT04542421
NCT05128682
NCT04831736
NCT04634162
NCT04463680
NCT04449029
NCT04159935
NCT04079634
NCT03871543
NCT03843125
NCT03695237
NCT03603509
NCT03428932
NCT03123913
NCT03066258
NCT03024255
NCT02636582
NCT01555905
NCT00877851
NCT02848092
NCT04834726
NCT04732949
NCT04532918
NCT04241120
NCT04240574
NCT04238689
NCT04235504
NCT04172987
NCT05292755
NCT03705832
NCT03447743
NCT03430674
NCT03283150
NCT02798458
NCT02726581
NCT02700048
NCT02678429
NCT02406209
NCT01964989
NCT00244842
NCT04611542
NCT04590781
NCT04248868
NCT04211831
NCT04139122
NCT04033419
NCT03912233
NCT03834870
NCT03834519
NCT03781817
NCT03636451
NCT03546062
NCT03539952
NCT03479697
NCT02948569
NCT02929108
NCT02661295
NCT03667573
NCT02412748
NCT02272946
NCT01844726
NCT03072238
NCT03064035
NCT05096208
NCT04895293
NCT04555616
NCT04368455
NCT04177758
NCT04003103
NCT03971617
NCT03959683
NCT03930524
NCT03917420
NCT03642990
NCT04962503
NCT04303559
NCT03784820
NCT03769675
NCT03729245
NCT03311711
NCT03270891
NCT02739620
NCT02153944
NCT02060721
NCT01306045
NCT04605094
NCT02335268
NCT04439318
NCT03993457
NCT00374595
NCT03465540
NCT03141255
NCT04152837
NCT02157610
NCT02078869
NCT01718873
NCT01276587
NCT03786432
NCT04452318
NCT04505592
NCT04644484
NCT02795676
NCT04852848
NCT04696055
NCT04542057
NCT02521285
NCT03291431
NCT04044183
NCT02967692
NCT02003209
NCT04766034
NCT04754646
NCT04971967
NCT04902144
NCT04716881
NCT04652479
NCT04582266
NCT04521920
NCT04459338
NCT04166383
NCT03740048
NCT03612596
NCT03436862
NCT03324880
NCT03053440
NCT02959450
NCT02935634
NCT02864992
NCT02684578
NCT02612129
NCT02580305
NCT02279394
NCT02054741
NCT01378871
NCT04486950
NCT04693416
NCT01681147
NCT04521114
NCT04360824
NCT02308111
NCT03711786
NCT03691974
NCT03675360
NCT01096368
NCT03883581
NCT03960138
NCT02917629
NCT03681990
NCT02740335
NCT04677959
NCT04645342
NCT04330638
NCT04231669
NCT04194541
NCT04006392
NCT05300763
NCT03786783
NCT03785587
NCT05384041
NCT03432494
NCT03312634
NCT03287830
NCT03181633
NCT03141983
NCT03077087
NCT02853604
NCT02678377
NCT02591147
NCT02525562
NCT01696435
NCT00590122
NCT00110591
NCT05044104
NCT03317405
NCT05034276
NCT05020327
NCT04907032
NCT04904809
NCT04834375
NCT04739709
NCT04717479
NCT04710927
NCT04657666
NCT04538950
NCT04539249
NCT04492891
NCT04101721
NCT05032872
NCT03864926
NCT03760016
NCT03623243
NCT03258853
NCT03236155
NCT03192202
NCT03068780
NCT02981069
NCT04526925
NCT02810444
NCT02507284
NCT02501096
NCT01633541
NCT01466036
NCT03954223
NCT03061903
NCT04973826
NCT02224872
NCT02187198
NCT03960866
NCT03201458
NCT03860207
NCT05319912
NCT05248399
NCT05223478
NCT04864639
NCT04669249
NCT04545944
NCT04343586
NCT03921866
NCT03887221
NCT03433417
NCT02771626
NCT01974440
NCT04590937
NCT04301778
NCT04098068
NCT03711058
NCT05433571
NCT03390296
NCT03334253
NCT03302156
NCT02579161
NCT05166902
NCT05142566
NCT05083949
NCT04982575
NCT04903249
NCT04902014
NCT05013008
NCT04826900
NCT04721158
NCT03661723
NCT03823911
NCT05289869
NCT04791917
NCT02581007
NCT04646499
NCT05144477
NCT05238233
NCT04554394
NCT04518410
NCT04507204
NCT04500457
NCT03168867
NCT04331002
NCT04163718
NCT04060147
NCT04019093
NCT04019041
NCT03919448
NCT03818737
NCT03795922
NCT03769025
NCT03762473
NCT03724552
NCT03665688
NCT03419897
NCT03418129
NCT03377049
NCT03344796
NCT03335488
NCT03324802
NCT03261700
NCT03215277
NCT03827213
NCT03185013
NCT03182907
NCT02920021
NCT02911701
NCT03775421
NCT02749292
NCT02707744
NCT02670525
NCT02550561
NCT02425943
NCT02311673
NCT02286089
NCT02284113
NCT02123121
NCT01772420
NCT01614197
NCT01341964
NCT03595553
NCT01226797
NCT00544115
NCT00150488
NCT03529955
NCT02798471
NCT03381287
NCT03291509
NCT02581631
NCT04154189
NCT03830164
NCT03818035
NCT03738228
NCT03592641
NCT03366103
NCT03345784
NCT03018587
NCT04675151
NCT04503096
NCT04099251
NCT03875235
NCT03493282
NCT01721291
NCT03668119
NCT05203185
NCT05013385
NCT04687137
NCT04254796
NCT04250636
NCT03989115
NCT03946748
NCT03797898
NCT03718039
NCT03559192
NCT03523585
NCT04034004
NCT03395314
NCT02932475
NCT02886936
NCT02589522
NCT02383407
NCT02237079
NCT02162511
NCT02065375
NCT01265030
NCT00901511
NCT03547908
NCT03191786
NCT03096782
NCT03052049
NCT02320292
NCT01730937
NCT04262817
NCT01472276
NCT04938648
NCT04564092
NCT02128113
NCT03103490
NCT02866682
NCT01658826
NCT05222880
NCT04810962
NCT04805983
NCT04606134
NCT04426825
NCT04399538
NCT04342091
NCT03284307
NCT03094832
NCT03036579
NCT02719990
NCT00547196
NCT04408586
NCT04535453
NCT02416206
NCT05224843
NCT04283461
NCT05723822
NCT03265249
NCT05327777
NCT05061966
NCT05027815
NCT04827134
NCT04818593
NCT04680975
NCT04673786
NCT04672798
NCT04583969
NCT04561115
NCT04546425
NCT04366258
NCT04333420
NCT04177693
NCT04101331
NCT04082884
NCT03891667
NCT03859869
NCT03717402
NCT03715153
NCT03660683
NCT03325972
NCT03026790
NCT03020823
NCT02969369
NCT02546921
NCT02516696
NCT02513329
NCT04434131
NCT01753765
NCT03943823
NCT00976963
NCT03889639
NCT05779397
NCT05674344
NCT04970342
NCT04507464
NCT04441892
NCT04436497
NCT04414345
NCT04105842
NCT04088734
NCT04081688
NCT04041609
NCT03868787
NCT03804671
NCT03669133
NCT03457701
NCT03071861
NCT02915601
NCT02759835
NCT02207439
NCT01205048
NCT05751629
NCT04593940
NCT05306977
NCT03565991
NCT03186638
NCT05086276
NCT04870710
NCT04858802
NCT04787055
NCT04562090
NCT04557189
NCT04530838
NCT04474054
NCT04424901
NCT04410445
NCT03238677
NCT04158908
NCT04129086
NCT04494867
NCT03921411
NCT03728582
NCT04313283
NCT03456882
NCT03156660
NCT02901574
NCT02774005
NCT02747849
NCT02695771
NCT02293954
NCT03682653
NCT03813147
NCT01669915
NCT00521222
NCT04288154
NCT03829683
NCT04975191
NCT04943432
NCT04884737
NCT04492020
NCT04364386
NCT04072575
NCT03911869
NCT03897088
NCT03873272
NCT03700684
NCT03615469
NCT03606213
NCT03390036
NCT03366844
NCT03284203
NCT03280836
NCT03233724
NCT02871882
NCT02478710
NCT02242760
NCT02166463
NCT01858597
NCT01204216
NCT02206035
NCT04721925
NCT04710368
NCT04677660
NCT04518995
NCT04474691
NCT04149899
NCT03197870
NCT03911102
NCT03776864
NCT03552575
NCT03522714
NCT03126435
NCT03047005
NCT02525796
NCT01889810
NCT01867242
NCT01734694
NCT00713193
NCT00118846
NCT04894084
NCT04493242
NCT04589663
NCT03929757
NCT04089735
NCT04295499
NCT03330405
NCT03054909
NCT04545476
NCT03816332
NCT03811535
NCT03534180
NCT03686488
NCT03071406
NCT03200847
NCT00870818
NCT04012619
NCT01969838
NCT01631994
NCT04530604
NCT02256696
NCT02122458
NCT03699748
NCT05584176
NCT05027451
NCT05000047
NCT04810247
NCT04757649
NCT04313023
NCT04621786
NCT04549454
NCT04504331
NCT04313985
NCT03990870
NCT03679117
NCT03519256
NCT03458000
NCT03009110
NCT02243709
NCT00645801
NCT00424099
NCT04311697
NCT02219490
NCT05212883
NCT05198713
NCT04995055
NCT04778592
NCT04743635
NCT04712110
NCT04193293
NCT03309878
NCT03877510
NCT04305236
NCT03657160
NCT03623620
NCT03508726
NCT03499964
NCT04660799
NCT03279692
NCT03152929
NCT03001882
NCT02985151
NCT02981966
NCT03492177
NCT03382561
NCT02921256
NCT02740179
NCT02098161
NCT01734928
NCT00453544
NCT00750698
NCT03190265
NCT01754857
NCT03617289
NCT05225389
NCT03699085
NCT03977701
NCT03975595
NCT02845297
NCT05887388
NCT05270460
NCT04622592
NCT04523220
NCT04233671
NCT04227145
NCT03978520
NCT03929393
NCT03874715
NCT03801356
NCT03502200
NCT03336242
NCT02919449
NCT02769832
NCT00576979
NCT03706430
NCT05134974
NCT04439357
NCT00597597
NCT02784288
NCT02970318
NCT05030454
NCT04829331
NCT04678284
NCT04602546
NCT04495868
NCT04102189
NCT04074109
NCT04004988
NCT03898700
NCT03586973
NCT02669212
NCT02426892
NCT01922921
NCT01546987
NCT02148705
NCT04304950
NCT04967885
NCT04831047
NCT04571060
NCT04397614
NCT04356963
NCT04231097
NCT03889756
NCT03856177
NCT03775200
NCT03635996
NCT03595878
NCT03468478
NCT03168464
NCT02786264
NCT01948505
NCT01934296
NCT01344018
NCT02145351
NCT05890586
NCT03022032
NCT02754596
NCT05038982
NCT04867785
NCT04541004
NCT04091646
NCT04081298
NCT03933397
NCT03899753
NCT03788434
NCT03758261
NCT03149757
NCT03118674
NCT02795429
NCT02632344
NCT02484287
NCT02213328
NCT02085408
NCT01475786
NCT01290692
NCT00996866
NCT04677504
NCT00304239
NCT03298451
NCT01712308
NCT04650204
NCT05867342
NCT05787782
NCT05274178
NCT05207436
NCT05057221
NCT04957745
NCT04340362
NCT04048356
NCT03955055
NCT03943953
NCT03670628
NCT03637764
NCT03594266
NCT03483116
NCT03222076
NCT02874014
NCT02744612
NCT02700451
NCT02623426
NCT02539394
NCT02530437
NCT01263379
NCT00858897
NCT03321968
NCT04964128
NCT04747275
NCT04654468
NCT03120325
NCT03534063
NCT02872701
NCT05032612
NCT04730349
NCT04311424
NCT04307394
NCT04075721
NCT03940742
NCT03875274
NCT03254433
NCT03060577
NCT02872714
NCT02787005
NCT02755467
NCT02395848
NCT02340585
NCT02061761
NCT01309230
NCT05111145
NCT05095272
NCT05288829
NCT05141175
NCT04869345
NCT04870099
NCT04828551
NCT04823130
NCT04808622
NCT04736316
NCT04624932
NCT04402385
NCT04060680
NCT03785210
NCT03750968
NCT03699826
NCT03690388
NCT03648892
NCT03619213
NCT03262662
NCT03190668
NCT02991456
NCT02842827
NCT02424955
NCT00446043
NCT00400725
NCT04992494
NCT04754230
NCT04442581
NCT04304534
NCT04223609
NCT04176458
NCT03941548
NCT03925727
NCT03244059
NCT03036566
NCT02927249
NCT02754141
NCT03909529
NCT03794323
NCT03610737
NCT03321929
NCT03250624
NCT01333514
NCT01059500
NCT02990325
NCT04688671
NCT05270980
NCT03941769
NCT03642132
NCT03008122
NCT02462187
NCT01819064
NCT01349322
NCT03325777
NCT02686658
NCT02671435
NCT01272037
NCT04523129
NCT03896165
NCT05361304
NCT02988401
NCT03389477
NCT02868034
NCT04202419
NCT04344301
NCT05313412
NCT03834506
NCT02781779
NCT03734016
NCT03185741
NCT02369458
NCT04591626
NCT03583333
NCT04080908
NCT05114564
NCT04683926
NCT04285346
NCT04163822
NCT03826173
NCT03772613
NCT03739437
NCT03730194
NCT03701555
NCT02178098
NCT01885689
NCT04058249
NCT04978363
NCT04732195
NCT04493320
NCT04101422
NCT03841604
NCT03761030
NCT03541187
NCT03535675
NCT03074643
NCT02989597
NCT02465164
NCT01721577
NCT04881747
NCT04786691
NCT04652245
NCT04635735
NCT04405739
NCT05165121
NCT05085392
NCT04954326
NCT04914819
NCT04818346
NCT04646616
NCT04478266
NCT04409002
NCT04289363
NCT04235959
NCT04115384
NCT04087811
NCT03992261
NCT03907501
NCT03525613
NCT03434028
NCT03404960
NCT03298022
NCT03264404
NCT03218384
NCT02728050
NCT02369354
NCT01935089
NCT00810732
NCT00571727
NCT00295893
NCT04241315
NCT04225026
NCT03918499
NCT03868735
NCT03786952
NCT03493958
NCT03486223
NCT03482024
NCT03423147
NCT03322631
NCT03057795
NCT03018704
NCT02663349
NCT02558491
NCT01168921
NCT01089374
NCT03440463
NCT03628339
NCT05249569
NCT04855240
NCT04574583
NCT04535167
NCT04035499
NCT03915067
NCT03550118
NCT03503396
NCT03423121
NCT03335475
NCT03252756
NCT03089541
NCT02923232
NCT03394755
NCT03671213
NCT03462758
NCT05718466
NCT04938453
NCT04817111
NCT04679948
NCT04633291
NCT04491084
NCT04147260
NCT04134728
NCT05736874
NCT03886272
NCT03732833
NCT03493919
NCT03280628
NCT03075176
NCT03058146
NCT03004443
NCT02851511
NCT02630147
NCT02478320
NCT02311998
NCT01900847
NCT01710007
NCT05288673
NCT05288660
NCT04764539
NCT04626271
NCT04604795
NCT04560088
NCT04535141
NCT04246489
NCT04162899
NCT03823131
NCT05056987
NCT03728504
NCT03677128
NCT03385343
NCT03326583
NCT02925650
NCT02802631
NCT02757898
NCT02754479
NCT02589496
NCT02036476
NCT00930943
NCT00643994
NCT00643617
NCT03834194
NCT03355755
NCT04543136
NCT03853707
NCT03751371
NCT03439852
NCT03355300
NCT03332056
NCT04760444
NCT02901041
NCT02513199
NCT01525966
NCT02488629
NCT04073446
NCT04860505
NCT04063865
NCT03994211
NCT03818607
NCT03512002
NCT03300817
NCT02101268
